year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,5,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",63.00,9.00,7.12,0.00,1.47,0.00,0.41,0.00,0.00,302.00,266.00,0.00,27.00,0.00,9.00
2020,4,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",124.00,3.00,2.13,0.00,0.00,0.00,0.87,43.00,1.00,199.00,179.00,0.00,0.00,0.00,20.00
2020,3,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",491.00,18.00,9.84,0.00,4.24,0.00,3.91,145.00,0.00,873.00,608.00,0.00,133.00,0.00,132.00
2020,2,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",419.00,50.00,13.59,4.16,12.14,0.00,20.12,0.00,0.00,2915.00,757.00,345.00,459.00,0.00,1354.00
2020,1,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",455.00,34.00,18.89,0.83,9.92,0.00,4.37,0.00,0.00,1705.00,1255.00,19.00,301.00,0.00,130.00
2019,12,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",482.00,59.00,26.74,4.95,13.01,0.00,14.30,0.00,1.00,2408.00,1146.00,229.00,442.00,0.00,591.00
2019,11,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",440.00,29.00,14.39,0.00,6.76,0.00,7.85,0.00,1.00,1522.00,951.00,0.00,254.00,0.00,317.00
2019,10,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",477.00,64.00,24.79,0.63,20.21,0.00,18.37,0.00,0.00,2558.00,1276.00,18.00,676.00,0.00,588.00
2019,9,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",456.00,39.00,24.50,0.76,8.11,1.00,4.62,11.00,0.00,2462.00,1780.00,39.00,404.00,69.00,170.00
2019,8,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",521.00,91.00,38.83,2.67,29.90,0.00,19.61,1.00,0.00,5506.00,2503.00,188.00,1842.00,0.00,973.00
2019,7,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",531.00,124.00,57.19,4.53,28.84,0.00,33.43,1.00,3.00,8181.00,3578.00,423.00,1895.00,0.00,2285.00
2019,6,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",524.00,104.00,47.86,4.59,28.70,0.00,22.85,1.00,0.00,6833.00,3207.00,277.00,1323.00,0.00,2026.00
2019,5,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",517.00,62.00,29.39,3.00,10.90,0.00,18.71,0.00,0.00,3077.00,1231.00,232.00,413.00,0.00,1201.00
2019,4,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",510.00,69.00,34.02,1.00,16.31,0.00,17.67,1.00,0.00,4862.00,1823.00,20.00,1517.00,0.00,1502.00
2019,3,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",525.00,47.00,25.24,2.49,9.11,0.00,10.16,0.00,0.00,2350.00,1460.00,218.00,344.00,0.00,328.00
2019,2,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",413.00,59.00,32.79,1.37,11.85,0.00,13.00,2.00,0.00,2970.00,1888.00,25.00,362.00,0.00,695.00
2019,1,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",450.00,40.00,19.25,1.03,12.76,0.00,6.95,2.00,0.00,1947.00,996.00,109.00,359.00,0.00,483.00
